3333,Empresa_13,3333,2018-01-22 11:46:42.213,1,1,291274,9114702,NULL,NULL,NULL,NULL,NULL
3333,Empresa_13,3333,2018-01-22 11:47:42.147,1,1,291439,9114562,NULL,NULL,NULL,NULL,NULL
3333,Empresa_13,3333,2018-01-22 11:48:42.080,1,1,291663,9114383,NULL,NULL,NULL,NULL,NULL
3333,Empresa_13,3333,2018-01-22 11:49:42.683,1,1,291778,9114216,NULL,NULL,NULL,NULL,NULL
3333,Empresa_13,3333,2018-01-22 11:50:41.883,1,1,291790,9114080,NULL,NULL,NULL,NULL,NULL
3333,Empresa_13,3333,2018-01-22 11:51:41.490,1,1,291606,9113492,NULL,NULL,NULL,NULL,NULL
3333,Empresa_13,3333,2018-01-22 11:52:40.923,1,1,291485,9113357,NULL,NULL,NULL,NULL,NULL
3333,Empresa_13,3333,2018-01-22 11:53:40.247,1,1,291351,9113204,NULL,NULL,NULL,NULL,NULL
3333,Empresa_13,3333,2018-01-22 11:54:39.167,1,1,291217,9113067,NULL,NULL,NULL,NULL,NULL
3333,Empresa_13,3333,2018-01-22 11:55:39.133,1,1,291191,9112990,NULL,NULL,NULL,NULL,NULL
3333,Empresa_13,3333,2018-01-22 11:56:39.333,1,1,291262,9112661,NULL,NULL,NULL,NULL,NULL
3333,Empresa_13,3333,2018-01-22 11:57:38.703,1,1,291318,9112401,NULL,NULL,NULL,NULL,NULL
3333,Empresa_13,3333,2018-01-22 11:58:38.840,1,1,291356,9112201,NULL,NULL,NULL,NULL,NULL
3333,Empresa_13,3333,2018-01-22 11:59:36.917,1,1,291414,9111943,NULL,NULL,NULL,NULL,NULL
3333,Empresa_13,3333,2018-01-22 12:00:37.553,1,1,291514,9111462,NULL,NULL,NULL,NULL,NULL
3333,Empresa_13,3333,2018-01-22 12:01:36.850,1,1,291568,9111194,NULL,NULL,NULL,NULL,NULL
3333,Empresa_13,3333,2018-01-22 12:02:35.753,1,1,291569,9111176,NULL,NULL,NULL,NULL,NULL
3333,Empresa_13,3333,2018-01-22 12:03:36.310,1,1,291570,9111163,NULL,NULL,NULL,NULL,NULL
3333,Empresa_13,3333,2018-01-22 12:04:35.810,1,1,291577,9111135,NULL,NULL,NULL,NULL,NULL
3333,Empresa_13,3333,2018-01-22 12:05:34.730,1,1,291575,9111114,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 04:08:01.243,1,1,284062,9110235,NULL,NULL,NULL,NULL,NULL
